React to a nested scroll in progress before the target view consumes a portion of the scroll.	__label__-1
This method has the same behavior as equals(Object).	__label__-1
Links the specified class.	__label__-1
Convenience method that returns the height of this bitmap divided by the density scale factor.	__label__-1
Has no effect, since this layout manager does not use a per-component string.	__label__-1
Destroy the activity associated with a particular id.	__label__-1
Convenience for getSelectionStart(CharSequence).	__label__-1
Overridden to enforce the position of the glass component as the zero child.	__label__-1
You can say which characters you can accept.	__label__-1
Equivalent in effect to sum() followed by reset().	__label__-1
If getId() is a resource identifier, this is the package name of that identifier.	__label__-1
The emitted notification.	__label__-1
The array to find the value to save for a preference when an entry from entries is selected.	__label__-1
Whether the phone supports hearing aid compatibility.	__label__-1
The depth location of this view relative to its elevation.	__label__-1
List padding is the maximum of the normal view's padding and the padding of the selector.	__label__-1
A string representation of this duration using ISO-8601 seconds based representation, such as PT8H6M12.345S.	__label__-1
Does this transition represent an overlap in the local time-line.	__label__-1
Application-specific extra data.	__label__-1
This is an out-of-band way for the the user of a cursor to communicate with the cursor.	__label__-1
Equivalent to getNodeName.	__label__-1
Like startWithFragment(String, Bundle, Fragment, int, int, int) but uses a 0 titleRes.	__label__-1
Equivalent to openDatabase(path, factory, CREATE_IF_NECESSARY).	__label__-1
true if the LSParser is asynchronous, false if it is synchronous.	__label__-1
On some devices, the foreground process may have one or more CPU cores exclusively reserved for it.	__label__-1
This will do the work to instantiate the Application under test.	__label__-1
The duration hint of an animation set is the maximum of the duration hints of all of its component animations.	__label__-1
Relinquishes the right to write to a tile.	__label__-1
Pre-allocate all buffers for an output Surface.	__label__-1
The default action for visit methods.	__label__-1
Implement the Parcelable interface	__label__-1
String representation is the label.	__label__-1
ColorConverts the image data in the source Raster.	__label__-1
Part of the ServiceConnection interface.	__label__-1
The column number this locator is pointing to, or -1 if there is no column number available.	__label__-1
Overridden for performance reasons.	__label__-1
The amount that the view is scaled in y around the pivot point, as a proportion of the view's unscaled height.	__label__-1
This is a primitive reshape method.	__label__-1
This public method is implementation specific and should be private.	__label__-1
This protected method is implementation specific and should be private.	__label__-1
Default implementation does nothing.	__label__-1
Reorder the objects in the array into visual order based on their levels.	__label__-1
Implement the Parcelable interface	__label__-1
Has no effect, since this layout manager does not use a per-component string.	__label__-1
Confirm passkey for PAIRING_VARIANT_PASSKEY_CONFIRMATION pairing.	__label__-1
BeanContextServicesListener callback, propagates event to all currently registered listeners and BeanContextServices children, if this BeanContextService does not already implement this service itself.	__label__-1
Is the given data scheme specific part included in the filter?	__label__-1
Implement this to do your drawing.	__label__-1
Redefine the supplied set of classes using the supplied class files.	__label__-1
Notification from the UIManager that the look and feel (L&F) has changed.	__label__-1
Specialization of format.	__label__-1
This operation is not supported.	__label__-1
Variant of assertEmpty(String, Map) using a generic message.	__label__-1
The large icon shown in this notification's content view.	__label__-1
A hash code for this DecimalStyle.	__label__-1
Convenience for SurfaceHolder.Callback.surfaceChanged().	__label__-1
Notification from the UIManager that the L&F has changed.	__label__-1
Convenience overload of getInstance(Locale, DisplayContext) that specifies STANDARD_NAMES.	__label__-1
The total number of blocks that are free on the file system, including reserved blocks (that are not available to normal applications).	__label__-1
Notification when a transition is paused.	__label__-1
The system identifier of this notation.	__label__-1
A hash code for this offset.	__label__-1
Equivalent to MILLISECONDS.convert(duration, this).	__label__-1
Callback for getSuggestions(TextInfo, int) and getSuggestions(TextInfo[], int, boolean)	__label__-1
This is an out-of-band way for the the user of a cursor to communicate with the cursor.	__label__-1
Rejects the drag as a result of examining either the dropAction or the available DataFlavor types.	__label__-1
Property to remember the directory that is currently selected in the UI.	__label__-1
Implements the getLong method as per the specification in Preferences.getLong(String,long).	__label__-1
Overridden for performance reasons.	__label__-1
By default, this will use the owner Activity's suggested stream type.	__label__-1
Notification from the UIManager that the look and feel has changed.	__label__-1
This method is not supported by SelectFormat.	__label__-1
Convenience for replace(length(), length(), text, 0, text.length())	__label__-1
Whether or not to callback on any getOnItemSelectedListener() while the items are being flinged.	__label__-1
Version of BroadcastReceiver.setResultCode(int) for asynchronous broadcast handling.	__label__-1
The runnable method for this class.	__label__-1
The match filter for a subscribe session.	__label__-1
Is the given category included in the filter?	__label__-1
An UndoableEditListener method.	__label__-1
writeToParcel(Parcel, int)	__label__-1
Whether the device supports configuring the DTMF tone length.	__label__-1
Helper for getTransformation.	__label__-1
A NamedNodeMap containing the general entities, both external and internal, declared in the DTD.	__label__-1
Alias for delete(int).	__label__-1
This public method is implementation specific and should be private.	__label__-1
Unmarshal method has to be implemented by the Customized Marshal class.	__label__-1
Consider binary data for optimized binary storage as an attachment.	__label__-1
Equivalent to getNodeName.	__label__-1
Name of the service endpoint that will be called back into by the JobScheduler.	__label__-1
How many items are in the data set represented by this Adapter.	__label__-1
Equivalent to VoiceInteractionService.setDisabledShowContext(int).	__label__-1
Obsolete as of Java 2 platform v1.4.	__label__-1
If the mouseX and mouseY are in the expand/collapse region of the row, this will toggle the row.	__label__-1
The severity of the error, either SEVERITY_WARNING, SEVERITY_ERROR, or SEVERITY_FATAL_ERROR.	__label__-1
Callback for interrupting the accessibility feedback.	__label__-1
Implement this to do your drawing.	__label__-1
Responds to an RTT request received via the onRttRequest(Call, int) )} callback.	__label__-1
A hash code for this year.	__label__-1
describeContents()	__label__-1
Not supported - please use getDevicesMatchingConnectionStates(int, int[]) with GATT as first argument	__label__-1
Implement the Parcelable interface	__label__-1
Is the given data path included in the filter?	__label__-1
Will forward touch events to the delegate view if the event is within the bounds specified in the constructor.	__label__-1
A method that result-bearing CountedCompleters may optionally use to help maintain result data.	__label__-1
Operates the same as InetAddress.getAllByName except that host resolution is done on this network.	__label__-1
A hash code for this date-time.	__label__-1
The UserHandle for whom this notification is intended.	__label__-1
The preferred size of the radio button	__label__-1
Direct callback version of setExact(int, long, PendingIntent).	__label__-1
It is usually safe to proxy this call to the owner activity's onPrepareOptionsMenu(Menu) if the client desires the same menu for this Dialog.	__label__-1
Variant of assertEmpty(String, Iterable) using a generic message.	__label__-1
Variation on addSubMenu(int, int, int, CharSequence) that takes a string resource identifier for the title instead of the string itself.	__label__-1
Whether the given file is accepted by this filter.	__label__-1
The port of the Service URL.	__label__-1
Convenience for setRect(int, int, int, int)	__label__-1
Reseeds this random object, using the eight bytes contained in the given long seed.	__label__-1
This method is public as an implementation side effect.	__label__-1
Equivalent to sum().	__label__-1
The default implementation does nothing.	__label__-1
This method is the last chance for the focused view and its ancestors to respond to an arrow key.	__label__-1
Version of dismiss() that uses FragmentTransaction.commitAllowingStateLoss().	__label__-1
Implement this method to intercept all touch screen motion events.	__label__-1
This is the unique key for the restriction entry.	__label__-1
Equality comparison between two message format objects	__label__-1
Hints the Android System whether the AssistStructure.ViewNode associated with this view is considered important for autofill purposes.	__label__-1
The scrollbar is flexible along it's scrolling axis and rigid along the other axis.	__label__-1
Implement the Parcelable interface	__label__-1
Supported elements types are U8_4(RenderScript)	__label__-1
End timestamp of the bucket's time interval.	__label__-1
Specialization of format.	__label__-1
use the exception chaining mechanism of JDK1.4	__label__-1
Implements the put method as per the specification in Preferences.put(String,String).	__label__-1
The system has decided that it may be time to show your input method.	__label__-1
Messages the BasicSplitPaneUI with dragDividerTo that this instance is contained in.	__label__-1
Variant of assertNotEqual(String, Object, Object) using a generic message.	__label__-1
The amount of time, in milliseconds, between each frame of the animation.	__label__-1
Preconcats the matrix with the specified scale.	__label__-1
Each JdbcRowSet contains a Connection object from the ResultSet or JDBC properties passed to it's constructors.	__label__-1
Preconcat the current matrix with the specified rotation.	__label__-1
Variant of assertNotEmpty(String, Iterable>) using a generic message.	__label__-1
Callback triggered as a result of a remote characteristic notification.	__label__-1
Implement this method to intercept all touch screen motion events.	__label__-1
Equivalent in effect to get() followed by reset().	__label__-1
Local implementation is a no-op.	__label__-1
The class name of the source of this event.	__label__-1
This method should be implemented consistently with equals(Object).	__label__-1
Like setText(CharSequence), except that it can disable filtering.	__label__-1
Convenience method to protect a DatagramSocket from VPN connections.	__label__-1
Convenience method that encodes a string into bytes in this charset.	__label__-1
Synonym for decodeResource(Resources, int, android.graphics.BitmapFactory.Options) with null Options.	__label__-1
Translates the vertices of the Polygon by deltaX along the x axis and by deltaY along the y axis.	__label__-1
The height of the camera video in pixels.	__label__-1
The mask to apply to the original value.	__label__-1
A hash code for this date.	__label__-1
The character data of the node that implements this interface.	__label__-1
This is the main method for class loaders that is being redefined.	__label__-1
Increments the indent level.	__label__-1
Disposes of the popup window.	__label__-1
used by readObject to deserialize a collection.	__label__-1
Implements the children method as per the specification in Preferences.childrenNames().	__label__-1
The selection and arguments to use.	__label__-1
The end-of-line sequence of characters to be used in the XML being written out.	__label__-1
Specialization of format.	__label__-1
Implement the Parcelable interface	__label__-1
Implement the Parcelable interface	__label__-1
Each CachedRowSet object's SyncProvider contains a Connection object from the ResultSet or JDBC properties passed to it's constructors.	__label__-1
A hash code for this time-zone ID.	__label__-1
Implementation of ComboPopup.hide().	__label__-1
A hash code for this date.	__label__-1
Equivalent to getElementsByTagName(localName).	__label__-1
Is the transition local time midnight at the end of day.	__label__-1
Is the given data type included in the filter?	__label__-1
The last child of this node.	__label__-1
Notification when a transition is resumed.	__label__-1
The requested upnp service response is available.	__label__-1
The default height of Images, in pixels.	__label__-1
Whether this job needs the device to be plugged in.	__label__-1
Finalizes the hashCode method	__label__-1
The internal subset as a string, or null if there is none.	__label__-1
The raw callback number used for this PhoneAccount, as distinct from getAddress().	__label__-1
Overridden for performance reasons.	__label__-1
Postconcats the matrix with the specified translation.	__label__-1
The number of nodes in the list.	__label__-1
getHistoricalTouchMajor(int, int) for the first pointer index (may be an arbitrary pointer identifier).	__label__-1
Implement the Parcelable interface	__label__-1
Amount by which to extend the top fading region.	__label__-1
Implement this to do your drawing.	__label__-1
Amount by which to extend the top fading region.	__label__-1
This implementation does nothing, because the rollover property of the JToolBar class is not used in the Synth Look and Feel.	__label__-1
Implements the clear method as per the specification in Preferences.clear().	__label__-1
This protected method is implementation specific and should be private.	__label__-1
Callback triggered as result of readPhy(BluetoothDevice)	__label__-1
Iterator over the records in the bucket	__label__-1
Equivalent to NANOSECONDS.convert(duration, this).	__label__-1
The byte offset into the input source this locator is pointing to or -1 if there is no byte offset available.	__label__-1
Implement the Parcelable interface	__label__-1
Access secure stop by secure stop ID.	__label__-1
Implements the getDouble method as per the specification in Preferences.getDouble(String,double).	__label__-1
True if this location has a bearing accuracy.	__label__-1
Whether the child at the specified position is selectable.	__label__-1
For USAGE_IO_OUTPUT, destroy() implies setSurface(null).	__label__-1
This method signals the end of the dragging session.	__label__-1
Equivalent to fireTableChanged.	__label__-1
This protected method is implementation specific and should be private.	__label__-1
The accessibility service id.	__label__-1
An attribute specifying the encoding used for this document at the time of the parsing.	__label__-1
The node value associated with this UUID.	__label__-1
Old version of stopSelfResult(int) that doesn't return a result.	__label__-1
Convenience for setSelection(Spannable, int).	__label__-1
Equivalent to getAttributeNode(localName).	__label__-1
A hash code for this date-time.	__label__-1
Throws CloneNotSupportedException.	__label__-1
The scrollbar is flexible along it's scrolling axis and rigid along the other axis.	__label__-1
The name of the event (case-insensitive).	__label__-1
Implement the Parcelable interface	__label__-1
Callback method that is invoked by the system when the alarm time is reached.	__label__-1
This method is for JAXB provider use only.	__label__-1
Variant of assertContainsRegex(String, String, String) using a generic message.	__label__-1
Equivalent to the codePointCount(char[], int, int) method, for convenience.	__label__-1
Initiate peer discovery.	__label__-1
Overridden for performance reasons.	__label__-1
Waits at most millis milliseconds for this thread to die.	__label__-1
Metered state.	__label__-1
If the pending count is nonzero, (atomically) decrements it.	__label__-1
Whether the capabilities of this Details supports the specified capability.	__label__-1
Convenience for getSelectionEnd(CharSequence).	__label__-1
The line number this locator is pointing to, or -1 if there is no column number available.	__label__-1
getSize(int) for the first pointer index (may be an arbitrary pointer identifier).	__label__-1
Default implementation does nothing.	__label__-1
This default implementation does no painting.	__label__-1
getTouchMajor(int) for the first pointer index (may be an arbitrary pointer identifier).	__label__-1
The public identifier for this input source.	__label__-1
Number of bytes transmitted during the bucket's time interval.	__label__-1
internal remove used when removal caused by unexpected setBeanContext or by remove() invocation.	__label__-1
An attribute of a language and binding dependent type that represents a stream of 16-bit units.	__label__-1
The default AbstractView for this Document, or null if none available.	__label__-1
This method is empty, because all painting is done by paint(Graphics) and ComponentUI.update(Graphics, JComponent) methods	__label__-1
Convenience for replace(st, en, text, 0, text.length())	__label__-1
React to a nested fling before the target view consumes it.	__label__-1
Subclasses must implement this to take care of requests to cancelLoad().	__label__-1
A query that provides access to whether a leap-second was parsed.	__label__-1
A query for the Chronology.	__label__-1
When retrieveReturn is true, we need to retrieve second level methods e.g., we need myView.getFirstLevelMethod().getSecondLevelMethod() we will set retrieveReturn = true on the annotation of myView.getFirstLevelMethod()	__label__-1
When looking for focus in children of a scroll view, need to be a little more careful not to give focus to something that is scrolled off screen.	__label__-1
This abstract method needs to be implemented by subclasses.	__label__-1
Based on oldState, determine what application content needs to be backed up, write it to data, and fill in newState with the complete state as it exists now.	__label__-1
Subclasses must implement this to take care of requests to forceLoad().	__label__-1
Implements timed condition wait.	__label__-1
Only intended for use by generated reflected code.	__label__-1
Hook allowing a Preference to generate a representation of its internal state that can later be used to create a new instance with that same state.	__label__-1
Hook allowing a Preference to generate a representation of its internal state that can later be used to create a new instance with that same state.	__label__-1
This implementation does nothing, because the rollover property of the JToolBar class is not used in the Synth Look and Feel.	__label__-1
This function is called whenever the state of the view changes in such a way that it impacts the state of drawables being shown.	__label__-1
Implements a terminal append-and-replace step.	__label__-1
Make sure you call this when you're done to free up any resources instead of relying on the garbage collector to do this for you at some point in the future.	__label__-1
The string of ExtraValue in subtype should be defined as follows: example: key0,key1=value1,key2,key3,key4=value4	__label__-1
When an object implementing interface Runnable is used to create a thread, starting the thread causes the object's run method to be called in that separately executing thread.	__label__-1
When an object implementing interface Runnable is used to create a thread, starting the thread causes the object's run method to be called in that separately executing thread.	__label__-1
Relative bulk put method (optional operation).	__label__-1
This function is called whenever the state of the view changes in such a way that it impacts the state of drawables being shown.	__label__-1
This function is called whenever the state of the view changes in such a way that it impacts the state of drawables being shown.	__label__-1
Called when the window containing this view gains or loses window focus.	__label__-1
Called when Keyboard Shortcuts are requested for the current window.	__label__-1
Called upon a date change.	__label__-1
This method is not supported and throws an UnsupportedOperationException when called.	__label__-1
Blocks until all tasks have completed execution after a shutdown request, or the timeout occurs, or the current thread is interrupted, whichever happens first.	__label__-1
Exclusively acquires the lock, blocking if necessary until available.	__label__-1
If the specified key is not already associated with a value or is associated with null, associates it with the given non-null value.	__label__-1
If the specified key is not already associated with a value or is associated with null, associates it with the given non-null value.	__label__-1
Allows the MBean to perform any operations needed after having been registered in the MBean server or after the registration has failed.	__label__-1
Allows the MBean to perform any operations needed after having been registered in the MBean server or after the registration has failed.	__label__-1
You can say which characters you can accept.	__label__-1
Relative bulk put method (optional operation).	__label__-1
Relative bulk put method (optional operation).	__label__-1
Relative bulk put method (optional operation).	__label__-1
Relative bulk put method (optional operation).	__label__-1
This method is provided for use by the ContentResolver.	__label__-1
A key response is received from the license server by the app, then it is provided to the DRM engine plugin using provideKeyResponse.	__label__-1
This implementation always throws UnsupportedOperationException.	__label__-1
If neither you nor the calling process of an IPC you are handling has been granted a particular permission, throw a SecurityException.	__label__-1
Hook allowing a view to generate a representation of its internal state that can later be used to create a new instance with that same state.	__label__-1
Relative get method.	__label__-1
Overridden for performance reasons.	__label__-1
Regardless of pending count, invokes onCompletion(CountedCompleter), marks this task as complete and further triggers tryComplete() on this task's completer, if one exists.	__label__-1
For unparsed entities, the name of the notation for the entity.	__label__-1
A key that indicates the group with which this message ranks.	__label__-1
A hash code for this clock.	__label__-1
Goes forward in the history of this WebView.	__label__-1
Toggles the italic attribute.	__label__-1
Variant of checkEqualsAndHashCodeMethods(String,Object,Object,boolean...)} using a generic message.	__label__-1
A static method to retrieve the named object.	__label__-1
Implement the Parcelable interface.	__label__-1
Whether the given group is currently expanded.	__label__-1
Property to remember the directory that is currently selected in the UI.	__label__-1
A key was pressed down.	__label__-1
An attribute of a language and binding dependent type that represents a writable stream to which 16-bit units can be output.	__label__-1
Implement the Parcelable interface	__label__-1
Use the current Drawable.Callback implementation to have this Drawable redrawn.	__label__-1
This hook is called when the user signals the desire to start a search.	__label__-1
Whether to add the given target to the list of targets to exclude from this transition.	__label__-1
Invoked when the user starts dragging/flinging the drawer's handle.	__label__-1
This function throws CursorIndexOutOfBoundsException if the cursor position is out of bounds.	__label__-1
Throws a SecurityException if the specified security context is denied access to the resource specified by the given permission.	__label__-1
Implements the get method as per the specification in Preferences.get(String,String).	__label__-1
Subclasses must implement this to take care of resetting their loader, as per reset().	__label__-1
Subclasses must implement this to receive messages.	__label__-1
Implement the Parcelable interface	__label__-1
Implement the Parcelable interface	__label__-1
Implement this to do your drawing.	__label__-1
Implements CharacterIterator.setIndex() for String.	__label__-1
Subclasses must implement this to take care of requests to forceLoad().	__label__-1
Implement this method to handle trackball motion events.	__label__-1
Hook allowing a view to re-apply a representation of its internal state that had previously been generated by onSaveInstanceState().	__label__-1
Version of sendOrderedBroadcast(Intent, String, BroadcastReceiver, Handler, int, String, Bundle) that allows you to specify the user the broadcast will be sent to.	__label__-1
Implement this to do your drawing.	__label__-1
Implement this to do your drawing.	__label__-1
Subclasses of TextureView cannot do their own rendering with the Canvas object.	__label__-1
Like startActivity(Intent, Bundle), but taking a IntentSender to start.	__label__-1
Invokes the getPreferredSize method on each UI handled by this object.	__label__-1
This function is called whenever the state of the view changes in such a way that it impacts the state of drawables being shown.	__label__-1
If getUI() fails for any reason, it calls this method before returning null.	__label__-1
Call this after dequeueOutputBuffer signals a format change by returning INFO_OUTPUT_FORMAT_CHANGED.	__label__-1
Query the download manager about downloads that have been requested.	__label__-1
Query for the availability of a certain feature.	__label__-1
Query for events in the given time range.	__label__-1
A query for LocalDate returning null if not found.	__label__-1
Relative put method (optional operation).	__label__-1
Relative bulk put method (optional operation).	__label__-1
Provides a mapping, for a given character, from the document model coordinate space to the view coordinate space.	__label__-1
Provides access to the predefined cardinal-number PluralRules for a given Locale.	__label__-1
The operation to perform when this action is triggered.	__label__-1
The operation to perform when this action is triggered.	__label__-1
The operation to perform when this action is triggered.	__label__-1
The operation to perform when this action is triggered.	__label__-1
The input source that was parsed.	__label__-1
All purpose paint method that should do the right thing for almost all linear, determinate progress bars.	__label__-1
Makes this Component displayable by connecting it to a native screen resource.	__label__-1
Subclassed to load the children, if necessary.	__label__-1
Invokes the getPreferredSize method on each UI handled by this object.	__label__-1
Query the call log database for the last dialed number.	__label__-1
This method will be invoked when a menu item is clicked if the item itself did not already handle the event.	__label__-1
Query the engine about the set of available voices.	__label__-1
The dimensions of the source image are reported using the setDimensions method call.	__label__-1
Special function for writing an exception result at the header of a parcel, to be used when returning an exception from a transaction.	__label__-1
Primitive data write of this String in modified UTF-8 format.	__label__-1
Causes the current thread to wait until it is signalled.	__label__-1
This implementation visits a UnionType by calling defaultAction.	__label__-1
Trigger a dialog that lists the various methods of interacting with the requested Contacts entry.	__label__-1
Takes one list of commands and augments it with another list of commands.	__label__-1
A test started.	__label__-1
Version of sendBroadcast(Intent) that allows you to specify the user the broadcast will be sent to.	__label__-1
The list of entries to be shown in the list in subsequent dialogs.	__label__-1
The maximum number of breadcrumbs to show.	__label__-1
Explicitly request that the current input method's soft input area be shown to the user, if needed.	__label__-1
Ask to have the current assistant shown to the user.	__label__-1
ShortcutInfo sent by the requesting app.	__label__-1
Like scrollTo(int, int), but scroll smoothly instead of immediately.	__label__-1
Returns the result of accumulating the given transformation of all keys using the given reducer to combine values, and the given basis as an identity value.	__label__-1
Returns the current X offset in the scroll.	__label__-1
If the target user is a managed profile of the calling user or the caller is itself a managed profile, then this returns a copy of the label with badging for accessibility services like talkback.	__label__-1
Releases for normal dispatching to the current focus owner all KeyEvents which were enqueued because of a call to enqueueKeyEvents with the same timestamp and Component.	__label__-1
Is the major span currently estimated?	__label__-1
Invokes the getPreferredSize method on each UI handled by this object.	__label__-1
This method will be invoked when a button in the dialog is clicked.	__label__-1
If not already completed, sets the value returned by get() and related methods to the given value.	__label__-1
Claim there are no icons available.	__label__-1
Changes whether or not this ViewGroup should be treated as a single entity during Activity Transitions.	__label__-1
Equivalent to calling showPrevious()	__label__-1
Called when any RTL property (layout direction or text direction or text alignment) has been changed.	__label__-1
Child views can call this on the parent to indicate that the preference has changed and should be reconsidered for layout.	__label__-1
Called when any RTL property (layout direction or text direction or text alignment) has been changed.	__label__-1
Called when any RTL property (layout direction or text direction or text alignment) has been changed.	__label__-1
This function is called whenever the state of the view changes in such a way that it impacts the state of drawables being shown.	__label__-1
Called when any RTL property (layout direction or text direction or text alignment) has been changed.	__label__-1
This function is called whenever the state of the view changes in such a way that it impacts the state of drawables being shown.	__label__-1
Called when the window containing this view gains or loses window focus.	__label__-1
Called when any RTL property (layout direction or text direction or text alignment) has been changed.	__label__-1
This function is called whenever the state of the view changes in such a way that it impacts the state of drawables being shown.	__label__-1
Call this method once you've configured your builder as desired.	__label__-1
This function is called whenever the state of the view changes in such a way that it impacts the state of drawables being shown.	__label__-1
The protocol handler calls this method after a resource has been retrieved, and the ResponseCache must decide whether or not to store the resource in its cache.	__label__-1
This defers a notifyDataSetChanged on the pending RemoteViewsAdapter if it has not connected yet.	__label__-1
Invokes the getPreferredSize method on each UI handled by this object.	__label__-1
The result of this method determines whether or not isVisible() will be used by the MenuItem this ActionProvider is bound to help determine its visibility.	__label__-1
Enforce both a Uri and normal permission.	__label__-1
Invokes the getPreferredSize method on each UI handled by this object.	__label__-1
Invokes the getPreferredSize method on each UI handled by this object.	__label__-1
This method will be invoked when a menu item is clicked if the item itself did not already handle the event.	__label__-1
Invokes the getPreferredSize method on each UI handled by this object.	__label__-1
Invokes the getPreferredSize method on each UI handled by this object.	__label__-1
Invokes the getPreferredSize method on each UI handled by this object.	__label__-1
This method will be invoked when a button in the dialog is clicked.	__label__-1
Invokes the getPreferredSize method on each UI handled by this object.	__label__-1
Invokes the underlying method represented by this Method object, on the specified object with the specified parameters.	__label__-1
Invokes the getPreferredSize method on each UI handled by this object.	__label__-1
Invokes the getPreferredSize method on each UI handled by this object.	__label__-1
Implement this method to handle touch screen motion events.	__label__-1
Implement this method to handle touch screen motion events.	__label__-1
Implement this method to handle touch screen motion events.	__label__-1
getX(int) for the first pointer index (may be an arbitrary pointer identifier).	__label__-1
Finishes this signature operation and stores the resulting signature bytes in the provided buffer outbuf, starting at offset.	__label__-1
Finalizes the hashCode method	__label__-1
